Metric,Value
Number of tests,720
Number correct,477
Accuracy rate,66.25%

row_num,problem_id,image_name,question_idx,question,model_answer,ground_truth,correct
639,1474564,442b0727-30c2-407c-94da-cf56e1cf5b84.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,YES,YES,True
639,1474564,442b0727-30c2-407c-94da-cf56e1cf5b84.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,YES,YES,True
639,1474564,442b0727-30c2-407c-94da-cf56e1cf5b84.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,YES,YES,True
639,1474564,442b0727-30c2-407c-94da-cf56e1cf5b84.jpeg,3,Did the student redraw the triangles shown in the problem?,YES,YES,True
638,1474564,3013e123-9228-46af-a087-681a09700bb3.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,YES,YES,True
638,1474564,3013e123-9228-46af-a087-681a09700bb3.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,YES,YES,True
638,1474564,3013e123-9228-46af-a087-681a09700bb3.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,YES,YES,True
638,1474564,3013e123-9228-46af-a087-681a09700bb3.jpeg,3,Did the student redraw the triangles shown in the problem?,NO,YES,False
642,1474564,6c454044-e6a7-49cf-9529-a50cede4e448.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,YES,YES,True
642,1474564,6c454044-e6a7-49cf-9529-a50cede4e448.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,YES,YES,True
642,1474564,6c454044-e6a7-49cf-9529-a50cede4e448.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,YES,YES,True
642,1474564,6c454044-e6a7-49cf-9529-a50cede4e448.jpeg,3,Did the student redraw the triangles shown in the problem?,NO,YES,False
640,1474564,536a563b-6aa6-429e-b8b0-63baec5b71f7.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,YES,YES,True
640,1474564,536a563b-6aa6-429e-b8b0-63baec5b71f7.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,YES,YES,True
640,1474564,536a563b-6aa6-429e-b8b0-63baec5b71f7.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,YES,YES,True
640,1474564,536a563b-6aa6-429e-b8b0-63baec5b71f7.jpeg,3,Did the student redraw the triangles shown in the problem?,YES,YES,True
644,1474564,783ac260-ee7f-410f-a113-e63a1ad96de1.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,YES,YES,True
644,1474564,783ac260-ee7f-410f-a113-e63a1ad96de1.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,YES,YES,True
644,1474564,783ac260-ee7f-410f-a113-e63a1ad96de1.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,YES,YES,True
644,1474564,783ac260-ee7f-410f-a113-e63a1ad96de1.jpeg,3,Did the student redraw the triangles shown in the problem?,N/A,NO,False
643,1474564,6cedc497-b09d-4207-abb6-ca9612a1566f.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,NO,YES,False
643,1474564,6cedc497-b09d-4207-abb6-ca9612a1566f.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,NO,NO,True
643,1474564,6cedc497-b09d-4207-abb6-ca9612a1566f.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,NO,NO,True
643,1474564,6cedc497-b09d-4207-abb6-ca9612a1566f.jpeg,3,Did the student redraw the triangles shown in the problem?,YES,YES,True
645,1474564,861f9321-d0cf-4388-a8b3-b7f7c88c9371.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,NO,YES,False
645,1474564,861f9321-d0cf-4388-a8b3-b7f7c88c9371.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,NO,YES,False
645,1474564,861f9321-d0cf-4388-a8b3-b7f7c88c9371.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,NO,YES,False
645,1474564,861f9321-d0cf-4388-a8b3-b7f7c88c9371.jpeg,3,Did the student redraw the triangles shown in the problem?,YES,YES,True
646,1474564,8746c73a-beed-4262-84c4-1300d6882fd9.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,YES,YES,True
646,1474564,8746c73a-beed-4262-84c4-1300d6882fd9.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,YES,YES,True
646,1474564,8746c73a-beed-4262-84c4-1300d6882fd9.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,YES,YES,True
646,1474564,8746c73a-beed-4262-84c4-1300d6882fd9.jpeg,3,Did the student redraw the triangles shown in the problem?,YES,YES,True
658,1483278,1e4a5a6a-756f-47c2-8eb3-dfa7b732fa9a.png,0,Did the student correctly graph the slope of the first line?,YES,YES,True
658,1483278,1e4a5a6a-756f-47c2-8eb3-dfa7b732fa9a.png,1,Did the student correctly graph the slope of the second line?,YES,YES,True
658,1483278,1e4a5a6a-756f-47c2-8eb3-dfa7b732fa9a.png,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
658,1483278,1e4a5a6a-756f-47c2-8eb3-dfa7b732fa9a.png,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
648,1474564,b797063f-6856-41c5-94f6-23252e076012.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,YES,YES,True
648,1474564,b797063f-6856-41c5-94f6-23252e076012.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,YES,YES,True
648,1474564,b797063f-6856-41c5-94f6-23252e076012.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,YES,YES,True
648,1474564,b797063f-6856-41c5-94f6-23252e076012.jpeg,3,Did the student redraw the triangles shown in the problem?,YES,YES,True
648,1474564,b797063f-6856-41c5-94f6-23252e076012.jpeg,4,Did the student use a ruler when drawing their response. with the answer.,NO,YES,False
659,1483278,30c45f14-5c32-4396-bc0d-319a1726bd2e.png,0,Did the student correctly graph the slope of the first line?,YES,YES,True
659,1483278,30c45f14-5c32-4396-bc0d-319a1726bd2e.png,1,Did the student correctly graph the slope of the second line?,YES,YES,True
659,1483278,30c45f14-5c32-4396-bc0d-319a1726bd2e.png,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
659,1483278,30c45f14-5c32-4396-bc0d-319a1726bd2e.png,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
649,1474564,cba0fac6-3bd2-4ee8-a51d-863042c5c090.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,NO,YES,False
649,1474564,cba0fac6-3bd2-4ee8-a51d-863042c5c090.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,NO,YES,False
649,1474564,cba0fac6-3bd2-4ee8-a51d-863042c5c090.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,YES,YES,True
649,1474564,cba0fac6-3bd2-4ee8-a51d-863042c5c090.jpeg,3,Did the student redraw the triangles shown in the problem?,YES,YES,True
649,1474564,cba0fac6-3bd2-4ee8-a51d-863042c5c090.jpeg,4,Did the student use a ruler when drawing thier rotations?,NO,NO,True
660,1483278,3eee367c-1da7-4934-9b5e-0cdac82d8e11.jpeg,0,Did the student correctly graph the slope of the first line?,NO,NO,True
660,1483278,3eee367c-1da7-4934-9b5e-0cdac82d8e11.jpeg,1,Did the student correctly graph the slope of the second line?,YES,NO,False
660,1483278,3eee367c-1da7-4934-9b5e-0cdac82d8e11.jpeg,2,Did the student correctly graph the y-intercept of the first line?,NO,NO,True
660,1483278,3eee367c-1da7-4934-9b5e-0cdac82d8e11.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,NO,False
647,1474564,b0828e27-5bd0-442b-a0c1-31841eb07082.jpeg,0,Did the student correctly rotate the triangle 270 degrees around Z?,NO,YES,False
647,1474564,b0828e27-5bd0-442b-a0c1-31841eb07082.jpeg,1,Did the student correctly rotate the triangle 90 degrees clockwise around Z?,NO,YES,False
647,1474564,b0828e27-5bd0-442b-a0c1-31841eb07082.jpeg,2,Did the student corretly rotate the triangle 180 degrees around Z?,NO,YES,False
647,1474564,b0828e27-5bd0-442b-a0c1-31841eb07082.jpeg,3,Did the student redraw the triangles shown in the problem?,YES,YES,True
647,1474564,b0828e27-5bd0-442b-a0c1-31841eb07082.jpeg,4,Did the student use a ruler when drawing thier response.,NO,NO,True
661,1483278,47e512db-fc82-4162-b09c-e71aa9318f87.jpeg,0,Did the student correctly graph the slope of the first line?,YES,YES,True
661,1483278,47e512db-fc82-4162-b09c-e71aa9318f87.jpeg,1,Did the student correctly graph the slope of the second line?,YES,YES,True
661,1483278,47e512db-fc82-4162-b09c-e71aa9318f87.jpeg,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
661,1483278,47e512db-fc82-4162-b09c-e71aa9318f87.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
663,1483278,74d70723-f3ca-49c0-9245-fd9d39da296c.jpeg,0,Did the student correctly graph the slope of the first line?,YES,NO,False
663,1483278,74d70723-f3ca-49c0-9245-fd9d39da296c.jpeg,1,Did the student correctly graph the slope of the second line?,YES,NO,False
663,1483278,74d70723-f3ca-49c0-9245-fd9d39da296c.jpeg,2,Did the student correctly graph the y-intercept of the first line?,YES,NO,False
663,1483278,74d70723-f3ca-49c0-9245-fd9d39da296c.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,NO,False
662,1483278,4bbffeb6-ca64-40d2-9d66-24eeb41d610e.jpeg,0,Did the student correctly graph the slope of the first line?,YES,YES,True
662,1483278,4bbffeb6-ca64-40d2-9d66-24eeb41d610e.jpeg,1,Did the student correctly graph the slope of the second line?,YES,YES,True
662,1483278,4bbffeb6-ca64-40d2-9d66-24eeb41d610e.jpeg,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
662,1483278,4bbffeb6-ca64-40d2-9d66-24eeb41d610e.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
664,1483278,81cb3b8e-2d86-4c32-8dbc-9bae70a167ec.png,0,Did the student correctly graph the slope of the first line?,YES,NO,False
664,1483278,81cb3b8e-2d86-4c32-8dbc-9bae70a167ec.png,1,Did the student correctly graph the slope of the second line?,YES,YES,True
664,1483278,81cb3b8e-2d86-4c32-8dbc-9bae70a167ec.png,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
664,1483278,81cb3b8e-2d86-4c32-8dbc-9bae70a167ec.png,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
667,1483278,dd5ab8c9-31d3-4ed4-a85b-075cc7f60318.jpeg,0,Did the student correctly graph the slope of the first line?,YES,YES,True
667,1483278,dd5ab8c9-31d3-4ed4-a85b-075cc7f60318.jpeg,1,Did the student correctly graph the slope of the second line?,YES,YES,True
667,1483278,dd5ab8c9-31d3-4ed4-a85b-075cc7f60318.jpeg,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
667,1483278,dd5ab8c9-31d3-4ed4-a85b-075cc7f60318.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
666,1483278,daf5e0bd-cb92-4ce6-85f8-9020c56b9ef9.jpeg,0,Did the student correctly graph the slope of the first line?,YES,YES,True
666,1483278,daf5e0bd-cb92-4ce6-85f8-9020c56b9ef9.jpeg,1,Did the student correctly graph the slope of the second line?,YES,YES,True
666,1483278,daf5e0bd-cb92-4ce6-85f8-9020c56b9ef9.jpeg,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
666,1483278,daf5e0bd-cb92-4ce6-85f8-9020c56b9ef9.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
668,1483278,e2d69ba8-90d6-4327-b8ef-5480e956176e.jpeg,0,Did the student correctly graph the slope of the first line?,YES,YES,True
668,1483278,e2d69ba8-90d6-4327-b8ef-5480e956176e.jpeg,1,Did the student correctly graph the slope of the second line?,YES,YES,True
668,1483278,e2d69ba8-90d6-4327-b8ef-5480e956176e.jpeg,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
668,1483278,e2d69ba8-90d6-4327-b8ef-5480e956176e.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
671,1491529,159c43bc-4733-4c7a-ab89-b0c3ff413436.png,0,"Did the student correctly identify the y-intercept of (0,4)?",NO,NO,True
672,1491529,1cd1de92-1163-43f4-b343-dd417d5d4904.png,0,"Did the student correctly identify the y-intercept of (0,4)?",NO,NO,True
669,1483278,e569450b-b605-4e12-a213-51c9bb739ecc.jpeg,0,Did the student correctly graph the slope of the first line?,CANNOT DETERMINE,NO,False
669,1483278,e569450b-b605-4e12-a213-51c9bb739ecc.jpeg,1,Did the student correctly graph the slope of the second line?,NO,YES,False
669,1483278,e569450b-b605-4e12-a213-51c9bb739ecc.jpeg,2,Did the student correctly graph the y-intercept of the first line?,CANNOT DETERMINE,YES,False
669,1483278,e569450b-b605-4e12-a213-51c9bb739ecc.jpeg,3,Did the student correctly graph the y-intercept of the second line?,NO,YES,False
670,1483278,e6ea3fa7-6312-4bae-b4ea-a0a7a6bca686.jpeg,0,Did the student correctly graph the slope of the first line?,YES,YES,True
670,1483278,e6ea3fa7-6312-4bae-b4ea-a0a7a6bca686.jpeg,1,Did the student correctly graph the slope of the second line?,YES,YES,True
670,1483278,e6ea3fa7-6312-4bae-b4ea-a0a7a6bca686.jpeg,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
670,1483278,e6ea3fa7-6312-4bae-b4ea-a0a7a6bca686.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
665,1483278,997b2274-f4d8-45c4-aef6-489ee337265d.jpeg,0,Did the student correctly graph the slope of the first line?,YES,YES,True
665,1483278,997b2274-f4d8-45c4-aef6-489ee337265d.jpeg,1,Did the student correctly graph the slope of the second line?,NO,YES,False
665,1483278,997b2274-f4d8-45c4-aef6-489ee337265d.jpeg,2,Did the student correctly graph the y-intercept of the first line?,YES,YES,True
665,1483278,997b2274-f4d8-45c4-aef6-489ee337265d.jpeg,3,Did the student correctly graph the y-intercept of the second line?,YES,YES,True
676,1491529,9c7145b2-2b7a-47c0-9680-0425394bfe42.png,0,"Did the student correctly identify the y-intercept of (0,4)?",NO,NO,True
677,1491529,ac369cef-133a-4285-88ac-ff7879685500.png,0,"Did the student correctly identify the y-intercept of (0,4)?",YES,YES,True
675,1491529,52ccb7a0-0b0a-4c69-a79a-d213ce92753c.png,0,"Did the student correctly identify the y-intercept of (0,4)?",NO,NO,True
678,1491529,b413d0da-6763-4233-aa09-3280eb6bfc15.png,0,"Did the student correctly identify the y-intercept of (0,4)?",NO,NO,True
681,1491529,e6471de2-d4ac-47a6-94f8-03c500665ee3.jpeg,0,"Did the student correctly identify the y-intercept of (0,4)?",YES,NO,False
680,1491529,cf8fb4fb-4580-44d9-b263-0aae4b4448fe.png,0,"Did the student correctly identify the y-intercept of (0,4)?",NO,NO,True
679,1491529,c059491c-2a85-402d-a974-d085f71f7bba.png,0,"Did the student correctly identify the y-intercept of (0,4)?",NO,NO,True
696,1501133,056ca998-872f-4fab-853a-6ea811eb3afe.jpeg,0,Did the student check their work using substitution?,NO,NO,True
696,1501133,056ca998-872f-4fab-853a-6ea811eb3afe.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,YES,True
697,1501133,158c5d4e-aad3-4177-aef7-28f13a1d9daa.jpeg,0,Did the student check their work using substitution?,NO,NO,True
697,1501133,158c5d4e-aad3-4177-aef7-28f13a1d9daa.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,YES,True
698,1501133,395810e9-ac4d-4792-9219-b9d5627541d8.jpeg,0,Did the student check their work using substitution?,NO,NO,True
698,1501133,395810e9-ac4d-4792-9219-b9d5627541d8.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,YES,True
699,1501133,45307c22-8f3f-429c-a10e-af8a697c9a8d.jpeg,0,Did the student check their work using substitution?,NO,NO,True
699,1501133,45307c22-8f3f-429c-a10e-af8a697c9a8d.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,YES,True
701,1501133,799f9846-8fbe-4b7f-9f68-bb579e5f3d6f.jpeg,0,Did the student check their work using substitution?,NO,NO,True
701,1501133,799f9846-8fbe-4b7f-9f68-bb579e5f3d6f.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,YES,True
700,1501133,45e06bcd-8a92-487d-93b0-a54f30c90f62.jpeg,0,Did the student check their work using substitution?,NO,NO,True
700,1501133,45e06bcd-8a92-487d-93b0-a54f30c90f62.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,YES,True
702,1501133,889a0a34-6f10-45c7-beaf-5d094c80fadc.jpeg,0,Did the student check their work using substitution?,NO,NO,True
702,1501133,889a0a34-6f10-45c7-beaf-5d094c80fadc.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,NO,NO,True
703,1501133,8cc1573a-e8c9-4180-8a90-ffefa27c5e4e.jpeg,0,Did the student check their work using substitution?,NO,NO,True
703,1501133,8cc1573a-e8c9-4180-8a90-ffefa27c5e4e.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,NO,False
705,1501133,a0449af3-c264-49b7-8b86-e1addaf9a764.jpeg,0,Did the student check their work using substitution?,NO,NO,True
705,1501133,a0449af3-c264-49b7-8b86-e1addaf9a764.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,NO,False
704,1501133,92cb1ff9-6648-4b33-86dd-76874c77d18d.jpeg,0,Did the student check their work using substitution?,NO,NO,True
704,1501133,92cb1ff9-6648-4b33-86dd-76874c77d18d.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,NO,YES,False
708,1507569,0996c280-17ed-47d7-8f48-7c6ac7719054.jpeg,0,Did the student correctly draw a closed circle above the number 5?,YES,YES,True
708,1507569,0996c280-17ed-47d7-8f48-7c6ac7719054.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,YES,YES,True
706,1501133,ef6e689f-89a2-4e1e-bd79-13cda839e333.jpeg,0,Did the student check their work using substitution?,NO,NO,True
706,1501133,ef6e689f-89a2-4e1e-bd79-13cda839e333.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,YES,NO,False
707,1501133,f722b6eb-e2fc-40c8-95f5-314ae6a61703.jpeg,0,Did the student check their work using substitution?,NO,NO,True
707,1501133,f722b6eb-e2fc-40c8-95f5-314ae6a61703.jpeg,1,Did the student correctly use inverse operations to isolate the variable?,NO,YES,False
709,1507569,3ba500a3-fd02-4183-aced-1cb169c8d322.jpeg,0,Did the student correctly draw a closed circle above or below the number 5?,YES,NO,False
709,1507569,3ba500a3-fd02-4183-aced-1cb169c8d322.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,YES,YES,True
710,1507569,4a07c9dc-641d-48b6-a330-35b00bd1bf3e.jpeg,0,Did the student correctly draw a closed circle above or below the number 5?,YES,NO,False
710,1507569,4a07c9dc-641d-48b6-a330-35b00bd1bf3e.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,NO,NO,True
712,1507569,770b417e-231f-4679-a557-d16f39f8f20f.jpeg,0,Did the student correctly draw a closed circle above the number 5?,YES,YES,True
712,1507569,770b417e-231f-4679-a557-d16f39f8f20f.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,YES,YES,True
711,1507569,521d8c56-798b-4d0d-8e54-b4706bbe90c4.jpeg,0,Did the student correctly draw a closed circle above the number 5?,YES,YES,True
711,1507569,521d8c56-798b-4d0d-8e54-b4706bbe90c4.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,YES,YES,True
713,1507569,81db90a1-20ae-47e0-bf96-1cb6a7fc1787.jpeg,0,Did the student correctly draw a closed circle above or below the number 5?,NO,NO,True
713,1507569,81db90a1-20ae-47e0-bf96-1cb6a7fc1787.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,YES,YES,True
716,1507569,8769acd4-6ff8-48ff-8ecd-0aba54949656.jpeg,0,Did the student correctly draw a closed circle above the number 5?,YES,YES,True
716,1507569,8769acd4-6ff8-48ff-8ecd-0aba54949656.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,NO,NO,True
715,1507569,8401d96c-17b7-4046-95a3-306715edffbf.png,0,Did the student correctly draw a closed circle above the number 5?,YES,YES,True
715,1507569,8401d96c-17b7-4046-95a3-306715edffbf.png,1,Did the student correctly draw an arrow pointing left from the number 5?,NO,NO,True
714,1507569,83c2569f-d5e8-463f-b6d2-9731e785e058.jpeg,0,Did the student correctly draw a closed circle above the number 5?,NO,YES,False
714,1507569,83c2569f-d5e8-463f-b6d2-9731e785e058.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,NO,NO,True
718,1507569,f8e97ab3-8e0a-4a45-b75f-65a0af23d430.jpeg,0,Did the student correctly draw a closed circle above the number 5?,YES,YES,True
718,1507569,f8e97ab3-8e0a-4a45-b75f-65a0af23d430.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,NO,YES,False
717,1507569,9f4bc01f-fdcb-4a64-9460-fe7938ab4488.jpeg,0,Did the student correctly draw a closed circle above or below the number 5?,NO,NO,True
717,1507569,9f4bc01f-fdcb-4a64-9460-fe7938ab4488.jpeg,1,Did the student correctly draw an arrow pointing left from the number 5?,NO,NO,True
721,1507612,3e5c97ab-6486-4a63-9b42-2f4fe6e2e027.jpeg,0,Did the student correctly identify the inequality's solution set?,YES,YES,True
721,1507612,3e5c97ab-6486-4a63-9b42-2f4fe6e2e027.jpeg,1,Did the student remember to flip the inequality sign when dividing by -5?,YES,YES,True
722,1507612,4436ef0a-33ff-47cc-8217-bee0a844f64c.jpeg,0,Did the student correctly identify the inequality's solution set?,NOT DISCERNIBLE FROM IMAGE,YES,False
722,1507612,4436ef0a-33ff-47cc-8217-bee0a844f64c.jpeg,1,Did the student remember to flip the inequality sign when dividing by -5?,NOT DISCERNIBLE FROM IMAGE,NO,False
719,1507612,16b7d7ca-d2ce-4960-bccd-959b26688cf4.jpeg,0,Did the student correctly identify the inequality's solution set?,INSUFFICIENT INFORMATION (ORIGINAL INEQUALITY NOT PROVIDED),YES,False
719,1507612,16b7d7ca-d2ce-4960-bccd-959b26688cf4.jpeg,1,Did the student remember to flip the inequality sign when dividing by -5?,INSUFFICIENT INFORMATION (ALGEBRAIC STEPS NOT SHOWN),NO,False
720,1507612,287405a6-5e5b-45de-b5d2-d9768d4bfc41.jpeg,0,Did the student correctly identify the inequality's solution set?,NO,NO,True
727,1507612,a5e5863d-62ac-47e8-baf2-adfa1fe2d9e8.png,0,Did the student correctly identify the inequality's solution set?,CANNOT DETERMINE FROM IMAGE,YES,False
727,1507612,a5e5863d-62ac-47e8-baf2-adfa1fe2d9e8.png,1,Did the student remember to flip the inequality sign when dividing by -5?,CANNOT DETERMINE FROM IMAGE,NO,False
724,1507612,58f8621c-be63-4b4b-92b6-124c2a52eff1.jpeg,0,Did the student correctly identify the inequality's solution set?,CANNOT DETERMINE,YES,False
724,1507612,58f8621c-be63-4b4b-92b6-124c2a52eff1.jpeg,1,Did the student remember to flip the inequality sign when dividing by -5?,CANNOT DETERMINE,NO,False
726,1507612,77d8170c-7f80-4a4d-835b-20daa3e9732d.png,0,Did the student correctly identify the inequality's solution set?,NO,YES,False
726,1507612,77d8170c-7f80-4a4d-835b-20daa3e9732d.png,1,Did the student remember to flip the inequality sign when dividing by -5?,NO,NO,True
723,1507612,4d689293-70a8-4b21-bc98-cd55114540a5.jpeg,0,Did the student correctly identify the inequality's solution set?,NO,YES,False
723,1507612,4d689293-70a8-4b21-bc98-cd55114540a5.jpeg,1,Did the student remember to flip the inequality sign when dividing by -5?,NO,NO,True
729,1507612,fbe50e8c-37fd-47c4-a8bc-740a081afc1c.png,0,Did the student correctly identify the inequality's solution set?,NO CONTENT,YES,False
729,1507612,fbe50e8c-37fd-47c4-a8bc-740a081afc1c.png,1,Did the student remember to flip the inequality sign when dividing by -5?,NO CONTENT,NO,False
728,1507612,b743f1cc-a1fa-4133-b50e-5ba5dc9c40b1.jpeg,0,Did the student correctly identify the inequality's solution set?,CANNOT DETERMINE FROM IMAGE,YES,False
728,1507612,b743f1cc-a1fa-4133-b50e-5ba5dc9c40b1.jpeg,1,Did the student remember to flip the inequality sign when dividing by -5?,CANNOT DETERMINE FROM IMAGE,NO,False
731,1507614,0eae61e9-b1a3-4a00-9a53-cc3a5495351c.jpeg,0,Did the student correctly draw a right angle?,YES,YES,True
730,1507612,fd6386c1-0b00-43f5-90ca-e5839a8e52db.png,0,Did the student correctly identify the inequality's solution set?,CANNOT BE DETERMINED FROM IMAGE,YES,False
730,1507612,fd6386c1-0b00-43f5-90ca-e5839a8e52db.png,1,Did the student remember to flip the inequality sign when dividing by -5?,CANNOT BE DETERMINED FROM IMAGE,NO,False
732,1507614,0ebc673f-f302-43e8-a796-ee8ac20f3f50.png,0,Did the student correctly draw a right angle?,NO,NO,True
733,1507614,144f2813-42a7-486c-bd1c-2b7c3159f8be.png,0,Did the student correctly draw a right angle?,NO,YES,False
734,1507614,15e87626-bd19-49b9-8746-80ad3512c96a.png,0,Did the student correctly draw a right angle?,NO,NO,True
735,1507614,1c086815-49fd-4ea8-9d07-5a8f75480517.jpeg,0,Did the student correctly draw a right angle?,YES,YES,True
737,1507614,3e146134-49d0-41c2-afeb-4973160dc6e5.png,0,Did the student correctly draw a right angle?,NO,YES,False
738,1507614,4ac54b77-c0ab-4329-94e6-137c17b14893.jpeg,0,Did the student correctly draw a right angle?,YES,YES,True
736,1507614,24763271-1787-4d47-9a24-87f25a87b3cf.png,0,Did the student correctly draw a right angle?,YES,YES,True
739,1507614,6390a879-d4ee-4616-a67d-233ab2e1f684.jpeg,0,Did the student correctly draw a right angle?,YES,YES,True
742,1507614,9bfe8b49-ad13-4a96-908e-4f5949d1957b.jpeg,0,Did the student correctly draw a right angle?,YES,YES,True
740,1507614,6a0d4cb0-e6f9-4004-b6b8-e256fcb0d1d8.jpeg,0,Did the student correctly draw a right angle?,YES,YES,True
741,1507614,6ba4df17-c87e-486b-8f62-b4ed14b3ed40.png,0,Did the student correctly draw a right angle?,NO,YES,False
743,1507614,9c046661-43b6-4917-bec0-3520445b66e7.png,0,Did the student correctly draw a right angle?,NO,YES,False
744,1507614,9d3bd238-9853-42fe-8144-ebdcd72d5e09.jpeg,0,Did the student correctly draw a right angle?,YES,YES,True
746,1507615,0721296a-5238-4b47-8ff3-9877eab1712e.jpeg,0,Did the student correctly draw a straight angle?,YES,YES,True
745,1507614,f1c7586d-2c10-4a0a-b9f8-eeb73400b4ac.jpeg,0,Did the student correctly draw a right angle?,YES,YES,True
747,1507615,1ced4e02-6498-41de-b7fc-74c7bd55005b.png,0,Did the student correctly draw a straight angle?,NO,YES,False
749,1507615,2810fb50-6867-469e-81b7-317a670d2dec.png,0,Did the student correctly draw a straight angle?,NO,NO,True
750,1507615,40c903fd-0b91-4cb9-8093-2e72212f9678.png,0,Did the student correctly draw a straight angle?,NO,YES,False
748,1507615,1f9767fa-4582-48e2-a7db-85d6bc02e8b9.jpeg,0,Did the student correctly draw a straight angle?,NO,YES,False
751,1507615,64577b81-2bfd-4495-b9bc-5c3f486a3ce0.png,0,Did the student correctly draw a straight angle?,NO,YES,False
752,1507615,657bdcb2-a82f-4bdf-84dd-3fc620be8297.jpeg,0,Did the student correctly draw a straight angle?,YES,YES,True
755,1507615,9a493ca2-41af-4f3d-b370-d91c055f2ba4.jpeg,0,Did the student correctly draw a straight angle?,YES,YES,True
754,1507615,80efc8da-6d54-4fea-9638-92fbe7001c00.png,0,Did the student correctly draw a straight angle?,NO,YES,False
756,1507615,a6a981db-0905-492d-811a-f0ac613a0974.png,0,Did the student correctly draw a straight angle?,NO,NO,True
