Metric,Value
Number of tests,657
Number correct,464
Accuracy rate,70.62%

row_num,problem_id,image_name,question_idx,question,model_answer,ground_truth,correct
218,1213327,db348988-a377-4f38-a81b-14a8725a94fc.jpeg,0,Did the student correctly represent that 2 hundreds are equivalent to 20 tens?,YES,YES,True
219,1213327,df7cb580-d3cb-4e1a-bb90-18ef02a3b86c.jpeg,0,Did the student correctly represent that 2 hundreds are equivalent to 20 tens?,YES,NO,False
220,1213327,ebaef314-df98-4186-9ac4-ead6de54b86b.jpeg,0,Did the student correctly represent that 2 hundreds are equivalent to 20 tens?,NO,NO,True
221,1213640,04a96d9a-07f4-432a-b06b-8d8289dd4a3c.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,YES,True
221,1213640,04a96d9a-07f4-432a-b06b-8d8289dd4a3c.jpeg,1,Did the student correctly label the value 4/6 on the number line?,NO,NO,True
221,1213640,04a96d9a-07f4-432a-b06b-8d8289dd4a3c.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,NO,NO,True
222,1213640,548e414e-0054-4386-b4b3-3fde5933b36c.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,NO,False
222,1213640,548e414e-0054-4386-b4b3-3fde5933b36c.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,YES,True
222,1213640,548e414e-0054-4386-b4b3-3fde5933b36c.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,YES,True
223,1213640,992c6bcf-166f-4503-be0a-c3c4a837346e.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,NO,NO,True
223,1213640,992c6bcf-166f-4503-be0a-c3c4a837346e.jpeg,1,Did the student correctly label the value 4/6 on the number line?,NO,NO,True
223,1213640,992c6bcf-166f-4503-be0a-c3c4a837346e.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,NO,NO,True
224,1213640,9c48b8a6-ded3-47d7-ab3c-524e80b101f0.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,YES,True
224,1213640,9c48b8a6-ded3-47d7-ab3c-524e80b101f0.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,NO,False
224,1213640,9c48b8a6-ded3-47d7-ab3c-524e80b101f0.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,NO,False
225,1213640,af3c3547-3d5e-4f9d-8525-f1280b809abb.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,YES,True
225,1213640,af3c3547-3d5e-4f9d-8525-f1280b809abb.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,YES,True
225,1213640,af3c3547-3d5e-4f9d-8525-f1280b809abb.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,YES,True
226,1213640,bac47510-7de1-4f9d-b9dc-995f9d5c5589.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,YES,True
226,1213640,bac47510-7de1-4f9d-b9dc-995f9d5c5589.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,YES,True
226,1213640,bac47510-7de1-4f9d-b9dc-995f9d5c5589.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,YES,True
227,1213640,cbea8053-e587-4cfd-988d-e2652cef7ebd.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,NO,False
227,1213640,cbea8053-e587-4cfd-988d-e2652cef7ebd.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,NO,False
227,1213640,cbea8053-e587-4cfd-988d-e2652cef7ebd.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,NO,False
228,1213640,e0bd2e3b-85c6-4b98-ae70-660d6a529592.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,NO,False
228,1213640,e0bd2e3b-85c6-4b98-ae70-660d6a529592.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,NO,False
228,1213640,e0bd2e3b-85c6-4b98-ae70-660d6a529592.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,NO,False
229,1213640,e85507a3-5eaa-472e-b53c-42b8f45b8f68.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,YES,True
229,1213640,e85507a3-5eaa-472e-b53c-42b8f45b8f68.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,YES,True
229,1213640,e85507a3-5eaa-472e-b53c-42b8f45b8f68.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,YES,True
230,1213640,e8727fac-bff7-405d-99a8-5fc3a5f2552d.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,YES,True
230,1213640,e8727fac-bff7-405d-99a8-5fc3a5f2552d.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,YES,True
230,1213640,e8727fac-bff7-405d-99a8-5fc3a5f2552d.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,YES,True
231,1213640,f8717f8a-7358-43f8-a65a-98f634b78a7b.jpeg,0,Did the student correctly identify that 2/3 is equivalent to 4/6 in their explanation?,YES,YES,True
231,1213640,f8717f8a-7358-43f8-a65a-98f634b78a7b.jpeg,1,Did the student correctly label the value 4/6 on the number line?,YES,YES,True
231,1213640,f8717f8a-7358-43f8-a65a-98f634b78a7b.jpeg,2,Did the student place 2/3 and 4/6 at the same place on the number line?,YES,YES,True
232,1213643,09148984-0814-4f08-bc6a-aeecfcc90403.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
233,1213643,11e40909-0483-45d7-b084-f922e164d925.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
234,1213643,340ce907-eec8-4f60-a3c4-c1717feaf895.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,NO,False
235,1213643,432805bc-761b-4b5b-9954-8e3e6fc9d002.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,NO,False
236,1213643,5bb0f529-4ce7-4ba9-b726-5e8650051e2b.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
237,1213643,735946ad-34e8-4f06-a897-11e4d7d2fc97.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
238,1213643,74c2e022-6240-4715-ac67-f3f6e20251ca.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
239,1213643,76dc3154-e3ef-40ad-94b1-7a1faae1cc51.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
240,1213643,7e2198cd-5540-4a4c-96be-73a01d4aca87.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
241,1213643,9142071f-567e-4484-8f34-2a2bf6a73e5d.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
242,1213643,9fb2e22b-d8cc-4705-b047-0d812bf16dc7.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
243,1213643,b2bee459-0880-46c5-948a-4df2a7ef8dc8.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
244,1213643,dbacd54f-553f-4349-a55c-14285a4587b4.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
245,1213643,e8744139-d393-47fd-9763-69dbe485a055.jpeg,0,Did the student correctly state that there are four copies of 1/4 in one whole?,YES,YES,True
272,1222537,380b0a62-cd36-423f-b6b4-f2c54d27e8a0.jpeg,0,Did the student correctly round 283 to 300 and 416 to 400?,NO,NO,True
272,1222537,380b0a62-cd36-423f-b6b4-f2c54d27e8a0.jpeg,1,Is the student's estimate of the product reasonable?,YES,NO,False
273,1222537,3dce09a8-c171-4cec-be41-549a505e41dd.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,NO,True
273,1222537,3dce09a8-c171-4cec-be41-549a505e41dd.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
273,1222537,3dce09a8-c171-4cec-be41-549a505e41dd.jpeg,2,Is the student's estimate of the product reasonable?,NO,NO,True
274,1222537,3ecd77aa-cd03-4ca2-bf87-f555b7c3bc78.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,YES,False
274,1222537,3ecd77aa-cd03-4ca2-bf87-f555b7c3bc78.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
274,1222537,3ecd77aa-cd03-4ca2-bf87-f555b7c3bc78.jpeg,2,Is the student's estimate of the product reasonable?,YES,NO,False
275,1222537,57e28287-bc17-4798-937d-a12fdd358efa.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,YES,False
275,1222537,57e28287-bc17-4798-937d-a12fdd358efa.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
275,1222537,57e28287-bc17-4798-937d-a12fdd358efa.jpeg,2,Is the student's estimate of the product reasonable?,YES,YES,True
276,1222537,5cdf44ab-4fc1-4889-8f05-536a403ea59a.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,YES,False
276,1222537,5cdf44ab-4fc1-4889-8f05-536a403ea59a.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,NO,YES,False
276,1222537,5cdf44ab-4fc1-4889-8f05-536a403ea59a.jpeg,2,Is the student's estimate of the product reasonable?,YES,YES,True
277,1222537,7d9ea07e-42eb-4e2e-9eb9-9b3bc4a6189d.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,YES,False
277,1222537,7d9ea07e-42eb-4e2e-9eb9-9b3bc4a6189d.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
277,1222537,7d9ea07e-42eb-4e2e-9eb9-9b3bc4a6189d.jpeg,2,Is the student's estimate of the product reasonable?,YES,YES,True
278,1222537,8a0f02a5-dd55-49b6-96c1-eaeed45682c0.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,YES,False
278,1222537,8a0f02a5-dd55-49b6-96c1-eaeed45682c0.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
278,1222537,8a0f02a5-dd55-49b6-96c1-eaeed45682c0.jpeg,2,Is the student's estimate of the product reasonable?,YES,YES,True
279,1222537,93ee2d1e-c233-4ef9-8c96-7efb92f34c13.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,NO,True
279,1222537,93ee2d1e-c233-4ef9-8c96-7efb92f34c13.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
279,1222537,93ee2d1e-c233-4ef9-8c96-7efb92f34c13.jpeg,2,Is the student's estimate of the product reasonable?,NO,NO,True
280,1222537,98c58ee6-215d-44b9-aaa8-e763451b5624.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,NO,True
280,1222537,98c58ee6-215d-44b9-aaa8-e763451b5624.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,N/A,YES,False
280,1222537,98c58ee6-215d-44b9-aaa8-e763451b5624.jpeg,2,Is the student's estimate of the product reasonable?,NO,NO,True
281,1222537,ab62544b-82c1-45af-a3dc-bf6a4ae37104.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,YES,False
281,1222537,ab62544b-82c1-45af-a3dc-bf6a4ae37104.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
281,1222537,ab62544b-82c1-45af-a3dc-bf6a4ae37104.jpeg,2,Is the student's estimate of the product reasonable?,YES,YES,True
282,1222537,c8e4c6fc-3d9d-472b-a3f0-5bfffac73683.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,YES,False
282,1222537,c8e4c6fc-3d9d-472b-a3f0-5bfffac73683.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
282,1222537,c8e4c6fc-3d9d-472b-a3f0-5bfffac73683.jpeg,2,Is the student's estimate of the product reasonable?,YES,YES,True
283,1222537,f678392b-38ef-4b40-9818-3d37691d1c5a.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,NO,True
283,1222537,f678392b-38ef-4b40-9818-3d37691d1c5a.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
283,1222537,f678392b-38ef-4b40-9818-3d37691d1c5a.jpeg,2,Is the student's estimate of the product reasonable?,NO,YES,False
284,1222537,f80406ad-2229-4cec-b015-9efeadfeda27.jpeg,0,"Did the student correctly estiamte the product as 1,200?",NO,YES,False
284,1222537,f80406ad-2229-4cec-b015-9efeadfeda27.jpeg,1,Did the student correctly round 283 to 300 and 416 to 400?,YES,YES,True
284,1222537,f80406ad-2229-4cec-b015-9efeadfeda27.jpeg,2,Is the student's estimate of the product reasonable?,YES,YES,True
285,1222625,035d602d-5f4e-47cc-9d29-0807d9d5f6aa.jpeg,0,Did the student estimate the product within reason?,YES,NO,False
285,1222625,035d602d-5f4e-47cc-9d29-0807d9d5f6aa.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,YES,True
285,1222625,035d602d-5f4e-47cc-9d29-0807d9d5f6aa.jpeg,2,Did the student solve using an area model?,YES,YES,True
285,1222625,035d602d-5f4e-47cc-9d29-0807d9d5f6aa.jpeg,3,Did the student solve using the standard algorithm?,NO,NO,True
285,1222625,035d602d-5f4e-47cc-9d29-0807d9d5f6aa.jpeg,4,Is the product expressed in standard form?,YES,YES,True
285,1222625,035d602d-5f4e-47cc-9d29-0807d9d5f6aa.jpeg,5,Is the student's answer reasoanble?,YES,NO,False
286,1222625,1eabc7a8-0f42-4ade-b057-00eb926ae3a8.jpeg,0,Did the student estimate the product within reason?,YES,NO,False
286,1222625,1eabc7a8-0f42-4ade-b057-00eb926ae3a8.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,YES,True
286,1222625,1eabc7a8-0f42-4ade-b057-00eb926ae3a8.jpeg,2,Did the student solve using an area model?,YES,NO,False
286,1222625,1eabc7a8-0f42-4ade-b057-00eb926ae3a8.jpeg,3,Did the student solve using the standard algorithm?,YES,NO,False
286,1222625,1eabc7a8-0f42-4ade-b057-00eb926ae3a8.jpeg,4,Is the product expressed in standard form?,YES,YES,True
286,1222625,1eabc7a8-0f42-4ade-b057-00eb926ae3a8.jpeg,5,Is the student's answer reasoanble?,YES,YES,True
287,1222625,31f5bea0-ad01-432f-a0e7-dcc9fcaddfe9.jpeg,0,Did the student estimate the product within reason?,NO,NO,True
287,1222625,31f5bea0-ad01-432f-a0e7-dcc9fcaddfe9.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,YES,True
287,1222625,31f5bea0-ad01-432f-a0e7-dcc9fcaddfe9.jpeg,2,Did the student solve using an area model?,NO,NO,True
287,1222625,31f5bea0-ad01-432f-a0e7-dcc9fcaddfe9.jpeg,3,Did the student solve using the standard algorithm?,YES,YES,True
287,1222625,31f5bea0-ad01-432f-a0e7-dcc9fcaddfe9.jpeg,4,Is the product expressed in standard form?,YES,YES,True
287,1222625,31f5bea0-ad01-432f-a0e7-dcc9fcaddfe9.jpeg,5,Is the student's answer reasoanble?,YES,NO,False
288,1222625,4cf5dbf1-1ffc-4a70-bbd8-6f240b15acfb.jpeg,0,Did the student estimate the product within reason?,YES,NO,False
288,1222625,4cf5dbf1-1ffc-4a70-bbd8-6f240b15acfb.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,YES,True
288,1222625,4cf5dbf1-1ffc-4a70-bbd8-6f240b15acfb.jpeg,2,Did the student solve using an area model?,NO,NO,True
288,1222625,4cf5dbf1-1ffc-4a70-bbd8-6f240b15acfb.jpeg,3,Did the student solve using the standard algorithm?,YES,YES,True
288,1222625,4cf5dbf1-1ffc-4a70-bbd8-6f240b15acfb.jpeg,4,Is the product expressed in standard form?,YES,YES,True
288,1222625,4cf5dbf1-1ffc-4a70-bbd8-6f240b15acfb.jpeg,5,Is the student's answer reasoanble?,YES,YES,True
289,1222625,50a06820-4a2d-4ede-8159-8e8046dbbf6f.jpeg,0,Did the student estimate the product within reason?,YES,NO,False
289,1222625,50a06820-4a2d-4ede-8159-8e8046dbbf6f.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,NO,False
289,1222625,50a06820-4a2d-4ede-8159-8e8046dbbf6f.jpeg,2,Did the student solve using an area model?,NO,NO,True
289,1222625,50a06820-4a2d-4ede-8159-8e8046dbbf6f.jpeg,3,Did the student solve using the standard algorithm?,YES,YES,True
289,1222625,50a06820-4a2d-4ede-8159-8e8046dbbf6f.jpeg,4,Is the product expressed in standard form?,YES,NO,False
289,1222625,50a06820-4a2d-4ede-8159-8e8046dbbf6f.jpeg,5,Is the student's answer reasoanble?,YES,NO,False
290,1222625,766717e5-6ecf-4c77-9775-84a81d302400.jpeg,0,Did the student estimate the product within reason?,NO,NO,True
290,1222625,766717e5-6ecf-4c77-9775-84a81d302400.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,NO,NO,True
290,1222625,766717e5-6ecf-4c77-9775-84a81d302400.jpeg,2,Did the student solve using an area model?,NO,NO,True
290,1222625,766717e5-6ecf-4c77-9775-84a81d302400.jpeg,3,Did the student solve using the standard algorithm?,YES,YES,True
290,1222625,766717e5-6ecf-4c77-9775-84a81d302400.jpeg,4,Is the product expressed in standard form?,YES,NO,False
290,1222625,766717e5-6ecf-4c77-9775-84a81d302400.jpeg,5,Is the student's answer reasoanble?,NO,NO,True
291,1222625,94acabec-4e37-49c5-b7d8-163da67820c1.jpeg,0,Did the student estimate the product within reason?,NO,NO,True
291,1222625,94acabec-4e37-49c5-b7d8-163da67820c1.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,NO,NO,True
291,1222625,94acabec-4e37-49c5-b7d8-163da67820c1.jpeg,2,Did the student solve using an area model?,NO,NO,True
291,1222625,94acabec-4e37-49c5-b7d8-163da67820c1.jpeg,3,Did the student solve using the standard algorithm?,NO,NO,True
291,1222625,94acabec-4e37-49c5-b7d8-163da67820c1.jpeg,4,Is the product expressed in standard form?,NO,NO,True
291,1222625,94acabec-4e37-49c5-b7d8-163da67820c1.jpeg,5,Is the student's answer reasoanble?,NO,NO,True
292,1222625,bd51703b-8745-425d-aade-77bf407f58a0.jpeg,0,Did the student estimate the product within reason?,YES,YES,True
292,1222625,bd51703b-8745-425d-aade-77bf407f58a0.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,YES,True
292,1222625,bd51703b-8745-425d-aade-77bf407f58a0.jpeg,2,Did the student solve using an area model?,YES,YES,True
292,1222625,bd51703b-8745-425d-aade-77bf407f58a0.jpeg,3,Did the student solve using the standard algorithm?,YES,YES,True
292,1222625,bd51703b-8745-425d-aade-77bf407f58a0.jpeg,4,Is the product expressed in standard form?,YES,YES,True
292,1222625,bd51703b-8745-425d-aade-77bf407f58a0.jpeg,5,Is the student's answer reasoanble?,YES,YES,True
293,1222625,c1532f85-f18c-4410-a7b4-707a73b2c9e8.jpeg,0,Did the student estimate the product within reason?,YES,YES,True
293,1222625,c1532f85-f18c-4410-a7b4-707a73b2c9e8.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,NO,False
293,1222625,c1532f85-f18c-4410-a7b4-707a73b2c9e8.jpeg,2,Did the student solve using an area model?,NO,NO,True
293,1222625,c1532f85-f18c-4410-a7b4-707a73b2c9e8.jpeg,3,Did the student solve using the standard algorithm?,NO,YES,False
293,1222625,c1532f85-f18c-4410-a7b4-707a73b2c9e8.jpeg,4,Is the product expressed in standard form?,YES,YES,True
293,1222625,c1532f85-f18c-4410-a7b4-707a73b2c9e8.jpeg,5,Is the student's answer reasoanble?,YES,YES,True
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,0,Did the student estimate the product within reason?,NO,YES,False
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,NO,False
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,2,Did the student solve using an area model?,NO,NO,True
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,3,Did the student solve using the standard algorithm?,NO,NO,True
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,4,Is the product expressed in standard form?,YES,NO,False
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,5,Is the student's answer reasoanble?,NO,YES,False
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,0,Did the student estimate the product within reason?,YES,NO,False
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,NO,NO,True
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,2,Did the student solve using an area model?,YES,YES,True
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,3,Did the student solve using the standard algorithm?,NO,NO,True
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,4,Is the product expressed in standard form?,YES,YES,True
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,5,Is the student's answer reasoanble?,YES,NO,False
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,0,Did the student estimate the product within reason?,YES,YES,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,NO,NO,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,2,Did the student solve using an area model?,YES,YES,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,3,Did the student solve using the standard algorithm?,YES,YES,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,4,Is the product expressed in standard form?,YES,YES,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,5,Is the student's answer reasoanble?,YES,YES,True
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,0,Did the student estimate the product within reason?,NO,YES,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,NO,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,2,Did the student solve using an area model?,NO,YES,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,3,Did the student solve using the standard algorithm?,YES,NO,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,4,Is the product expressed in standard form?,YES,NO,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,5,Is the student's answer reasoanble?,YES,NO,False
298,1222676,0a53c170-eed6-460c-be13-e191a8954503.jpeg,0,Did the student correctly estimate 3.03 as 3?,NO,NO,True
298,1222676,0a53c170-eed6-460c-be13-e191a8954503.jpeg,1,Did the student correctly estimate 402 as 400?,YES,NO,False
298,1222676,0a53c170-eed6-460c-be13-e191a8954503.jpeg,2,"Did the student correctly estimate the product as 1,200?",NO,NO,True
299,1222676,1ed99274-09f7-4fd5-81a4-09ed232e2649.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
299,1222676,1ed99274-09f7-4fd5-81a4-09ed232e2649.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
299,1222676,1ed99274-09f7-4fd5-81a4-09ed232e2649.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
300,1222676,1fb55ef5-b915-4aae-89d1-071f97110514.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
300,1222676,1fb55ef5-b915-4aae-89d1-071f97110514.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
300,1222676,1fb55ef5-b915-4aae-89d1-071f97110514.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
301,1222676,38372f52-fafb-4e1c-a379-7cf6be85e528.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
301,1222676,38372f52-fafb-4e1c-a379-7cf6be85e528.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
301,1222676,38372f52-fafb-4e1c-a379-7cf6be85e528.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
302,1222676,3c71d776-716e-485f-ab6b-45e8111c2f04.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
302,1222676,3c71d776-716e-485f-ab6b-45e8111c2f04.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
302,1222676,3c71d776-716e-485f-ab6b-45e8111c2f04.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
303,1222676,597b9e1a-4870-4012-b564-639abc3aa4b3.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
303,1222676,597b9e1a-4870-4012-b564-639abc3aa4b3.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
303,1222676,597b9e1a-4870-4012-b564-639abc3aa4b3.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
304,1222676,7f0bc3c8-226d-405a-bf6b-dc858cdb708a.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
304,1222676,7f0bc3c8-226d-405a-bf6b-dc858cdb708a.jpeg,1,Did the student correctly estimate 402 as 400?,NO,YES,False
304,1222676,7f0bc3c8-226d-405a-bf6b-dc858cdb708a.jpeg,2,"Did the student correctly estimate the product as 1,200?",NO,YES,False
305,1222676,82342606-de60-4ff1-b2aa-6ef5826ebcc2.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
305,1222676,82342606-de60-4ff1-b2aa-6ef5826ebcc2.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
305,1222676,82342606-de60-4ff1-b2aa-6ef5826ebcc2.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
306,1222676,9ada022d-9406-4e05-af69-1c0bd1426021.png,0,Did the student correctly estimate 3.03 as 3?,I CANNOT ANSWER THIS QUESTION AS THE STUDENT'S WORK IS NOT VISIBLE IN THE PROVIDED IMAGE.,YES,False
306,1222676,9ada022d-9406-4e05-af69-1c0bd1426021.png,1,Did the student correctly estimate 402 as 400?,I CANNOT ANSWER THIS QUESTION AS THE STUDENT'S WORK IS NOT VISIBLE IN THE PROVIDED IMAGE.,NO,False
306,1222676,9ada022d-9406-4e05-af69-1c0bd1426021.png,2,"Did the student correctly estimate the product as 1,200?",I CANNOT ANSWER THIS QUESTION AS THE STUDENT'S WORK IS NOT VISIBLE IN THE PROVIDED IMAGE.,NO,False
307,1222676,bfc02239-526c-45ea-b0e2-5f4a18bd41d9.jpeg,0,Did the student correctly estimate 3.03 as 3?,NO,NO,True
307,1222676,bfc02239-526c-45ea-b0e2-5f4a18bd41d9.jpeg,1,Did the student correctly estimate 402 as 400?,NO,NO,True
307,1222676,bfc02239-526c-45ea-b0e2-5f4a18bd41d9.jpeg,2,"Did the student correctly estimate the product as 1,200?",NO,NO,True
308,1222676,d3909705-8320-4702-9ad8-50b09cf77f1f.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
308,1222676,d3909705-8320-4702-9ad8-50b09cf77f1f.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
308,1222676,d3909705-8320-4702-9ad8-50b09cf77f1f.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
309,1222676,e5abfcdc-d9cf-4689-a0b1-4f4cfcffa966.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
309,1222676,e5abfcdc-d9cf-4689-a0b1-4f4cfcffa966.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
