Metric,Value
Number of tests,602
Number correct,428
Accuracy rate,71.10%

row_num,problem_id,image_name,question_idx,question,model_answer,ground_truth,correct
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,0,Did the student estimate the product within reason?,NO,YES,False
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,NO,False
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,2,Did the student solve using an area model?,NO,NO,True
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,3,Did the student solve using the standard algorithm?,NO,NO,True
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,4,Is the product expressed in standard form?,YES,NO,False
294,1222625,d15322f0-ab59-4ba0-b0cb-67f3fef287d4.jpeg,5,Is the student's answer reasoanble?,NO,YES,False
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,0,Did the student estimate the product within reason?,YES,NO,False
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,NO,NO,True
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,2,Did the student solve using an area model?,YES,YES,True
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,3,Did the student solve using the standard algorithm?,NO,NO,True
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,4,Is the product expressed in standard form?,YES,YES,True
295,1222625,d8ddf62d-c6a5-40c5-bcc2-64e7e2f17178.jpeg,5,Is the student's answer reasoanble?,YES,NO,False
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,0,Did the student estimate the product within reason?,YES,YES,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,NO,NO,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,2,Did the student solve using an area model?,YES,YES,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,3,Did the student solve using the standard algorithm?,YES,YES,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,4,Is the product expressed in standard form?,YES,YES,True
296,1222625,d9505dc7-dd60-49ca-9c57-0827d463e4f3.jpeg,5,Is the student's answer reasoanble?,YES,YES,True
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,0,Did the student estimate the product within reason?,NO,YES,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,1,Did the student remember to include the decimal in the correct location in their final answer?,YES,NO,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,2,Did the student solve using an area model?,NO,YES,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,3,Did the student solve using the standard algorithm?,YES,NO,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,4,Is the product expressed in standard form?,YES,NO,False
297,1222625,eb7ae36c-debe-4c28-a386-210bc697a123.jpeg,5,Is the student's answer reasoanble?,YES,NO,False
298,1222676,0a53c170-eed6-460c-be13-e191a8954503.jpeg,0,Did the student correctly estimate 3.03 as 3?,NO,NO,True
298,1222676,0a53c170-eed6-460c-be13-e191a8954503.jpeg,1,Did the student correctly estimate 402 as 400?,YES,NO,False
298,1222676,0a53c170-eed6-460c-be13-e191a8954503.jpeg,2,"Did the student correctly estimate the product as 1,200?",NO,NO,True
299,1222676,1ed99274-09f7-4fd5-81a4-09ed232e2649.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
299,1222676,1ed99274-09f7-4fd5-81a4-09ed232e2649.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
299,1222676,1ed99274-09f7-4fd5-81a4-09ed232e2649.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
300,1222676,1fb55ef5-b915-4aae-89d1-071f97110514.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
300,1222676,1fb55ef5-b915-4aae-89d1-071f97110514.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
300,1222676,1fb55ef5-b915-4aae-89d1-071f97110514.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
301,1222676,38372f52-fafb-4e1c-a379-7cf6be85e528.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
301,1222676,38372f52-fafb-4e1c-a379-7cf6be85e528.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
301,1222676,38372f52-fafb-4e1c-a379-7cf6be85e528.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
302,1222676,3c71d776-716e-485f-ab6b-45e8111c2f04.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
302,1222676,3c71d776-716e-485f-ab6b-45e8111c2f04.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
302,1222676,3c71d776-716e-485f-ab6b-45e8111c2f04.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
303,1222676,597b9e1a-4870-4012-b564-639abc3aa4b3.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
303,1222676,597b9e1a-4870-4012-b564-639abc3aa4b3.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
303,1222676,597b9e1a-4870-4012-b564-639abc3aa4b3.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
304,1222676,7f0bc3c8-226d-405a-bf6b-dc858cdb708a.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
304,1222676,7f0bc3c8-226d-405a-bf6b-dc858cdb708a.jpeg,1,Did the student correctly estimate 402 as 400?,NO,YES,False
304,1222676,7f0bc3c8-226d-405a-bf6b-dc858cdb708a.jpeg,2,"Did the student correctly estimate the product as 1,200?",NO,YES,False
305,1222676,82342606-de60-4ff1-b2aa-6ef5826ebcc2.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
305,1222676,82342606-de60-4ff1-b2aa-6ef5826ebcc2.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
305,1222676,82342606-de60-4ff1-b2aa-6ef5826ebcc2.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
306,1222676,9ada022d-9406-4e05-af69-1c0bd1426021.png,0,Did the student correctly estimate 3.03 as 3?,I CANNOT ANSWER THIS QUESTION AS THE STUDENT'S WORK IS NOT VISIBLE IN THE PROVIDED IMAGE.,YES,False
306,1222676,9ada022d-9406-4e05-af69-1c0bd1426021.png,1,Did the student correctly estimate 402 as 400?,I CANNOT ANSWER THIS QUESTION AS THE STUDENT'S WORK IS NOT VISIBLE IN THE PROVIDED IMAGE.,NO,False
306,1222676,9ada022d-9406-4e05-af69-1c0bd1426021.png,2,"Did the student correctly estimate the product as 1,200?",I CANNOT ANSWER THIS QUESTION AS THE STUDENT'S WORK IS NOT VISIBLE IN THE PROVIDED IMAGE.,NO,False
307,1222676,bfc02239-526c-45ea-b0e2-5f4a18bd41d9.jpeg,0,Did the student correctly estimate 3.03 as 3?,NO,NO,True
307,1222676,bfc02239-526c-45ea-b0e2-5f4a18bd41d9.jpeg,1,Did the student correctly estimate 402 as 400?,NO,NO,True
307,1222676,bfc02239-526c-45ea-b0e2-5f4a18bd41d9.jpeg,2,"Did the student correctly estimate the product as 1,200?",NO,NO,True
308,1222676,d3909705-8320-4702-9ad8-50b09cf77f1f.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
308,1222676,d3909705-8320-4702-9ad8-50b09cf77f1f.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
308,1222676,d3909705-8320-4702-9ad8-50b09cf77f1f.jpeg,2,"Did the student correctly estimate the product as 1,200?",YES,YES,True
309,1222676,e5abfcdc-d9cf-4689-a0b1-4f4cfcffa966.jpeg,0,Did the student correctly estimate 3.03 as 3?,YES,YES,True
309,1222676,e5abfcdc-d9cf-4689-a0b1-4f4cfcffa966.jpeg,1,Did the student correctly estimate 402 as 400?,YES,YES,True
309,1222676,e5abfcdc-d9cf-4689-a0b1-4f4cfcffa966.jpeg,2,"Did the student correctly estimate the product as 1,200?",NO,NO,True
310,1228874,0c81a2e9-e74c-4dc2-8b01-365f8931054d.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
310,1228874,0c81a2e9-e74c-4dc2-8b01-365f8931054d.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,YES,True
311,1228874,0f2f70ea-61e9-4029-8916-e8b9918787df.jpeg,0,Did the student correctly state that the product is 1/9?,NO,NO,True
311,1228874,0f2f70ea-61e9-4029-8916-e8b9918787df.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,NO,NO,True
312,1228874,25d5bfa0-e7df-49b1-a596-20f0e035a9aa.jpeg,0,Did the student correctly state that the product is 1/9?,YES,NO,False
312,1228874,25d5bfa0-e7df-49b1-a596-20f0e035a9aa.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,YES,True
313,1228874,28e320c7-f656-4351-9af0-bd677c6939a9.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
313,1228874,28e320c7-f656-4351-9af0-bd677c6939a9.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,NO,False
314,1228874,3efad145-1903-48c2-99c8-1a2e9c3a1f7b.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
314,1228874,3efad145-1903-48c2-99c8-1a2e9c3a1f7b.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,NO,NO,True
315,1228874,4d1a2faf-4557-494c-96a3-e398f29fce28.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
315,1228874,4d1a2faf-4557-494c-96a3-e398f29fce28.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,YES,True
316,1228874,50d89880-3468-46b2-839e-5c605c6efbc0.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
316,1228874,50d89880-3468-46b2-839e-5c605c6efbc0.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,YES,True
317,1228874,5899c36d-562f-48ba-aa58-7d82a0d6e6be.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
317,1228874,5899c36d-562f-48ba-aa58-7d82a0d6e6be.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,YES,True
318,1228874,82257c75-bcef-4696-bb2e-fb49b43e7657.jpeg,0,Did the student correctly state that the product is 1/9?,NO,NO,True
318,1228874,82257c75-bcef-4696-bb2e-fb49b43e7657.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,NO,False
319,1228874,8fc24d49-55ce-4873-993e-cfca0abcc8af.jpeg,0,Did the student correctly state that the product is 1/9?,NO,NO,True
319,1228874,8fc24d49-55ce-4873-993e-cfca0abcc8af.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,NO,YES,False
320,1228874,a347adb2-3338-422a-ae13-3f5b43e9a7ce.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
320,1228874,a347adb2-3338-422a-ae13-3f5b43e9a7ce.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,NO,NO,True
321,1228874,ab5ed89e-5b09-4856-87bf-a7863b0a5023.jpeg,0,Did the student correctly state that the product is 1/9?,NO,YES,False
321,1228874,ab5ed89e-5b09-4856-87bf-a7863b0a5023.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,NO,YES,False
322,1228874,b65ab935-22c0-413a-89ff-85040b4a8bd9.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
322,1228874,b65ab935-22c0-413a-89ff-85040b4a8bd9.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,YES,True
323,1228874,e0d2c606-8d11-454c-a59f-fbf0fe8b2e98.jpeg,0,Did the student correctly state that the product is 1/9?,YES,YES,True
323,1228874,e0d2c606-8d11-454c-a59f-fbf0fe8b2e98.jpeg,1,Did the student split up their rectanguar model into three rows and three columns?,YES,YES,True
324,1228891,1b20734e-ec36-477e-87a9-23566d92e253.jpeg,0,Did the student correctly state the answer of 3/21?,NO,YES,False
324,1228891,1b20734e-ec36-477e-87a9-23566d92e253.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,NO,YES,False
325,1228891,85282674-5fbd-4e9c-a7a1-684df07ab0fa.jpeg,0,Did the student correctly state the answer of 3/21?,YES,YES,True
325,1228891,85282674-5fbd-4e9c-a7a1-684df07ab0fa.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,YES,YES,True
326,1228891,a02c4e08-33d5-4b0b-9916-66ffb86c34d5.png,0,Did the student correctly state the answer of 3/21?,NO,NO,True
326,1228891,a02c4e08-33d5-4b0b-9916-66ffb86c34d5.png,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,NO,NO,True
327,1228891,ac53cf79-5a66-4d18-845d-f2466feaf7c6.jpeg,0,Did the student correctly state the answer of 3/21?,NO,YES,False
327,1228891,ac53cf79-5a66-4d18-845d-f2466feaf7c6.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,YES,NO,False
328,1228891,b42279a6-e8e1-4280-882c-2ae53b6c167b.jpeg,0,Did the student correctly state the answer of 3/21?,YES,NO,False
328,1228891,b42279a6-e8e1-4280-882c-2ae53b6c167b.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,NO,NO,True
329,1228891,b561ba05-44ec-47db-8cb4-fbbfff16432c.jpeg,0,Did the student correctly state the answer of 3/21?,NO,YES,False
329,1228891,b561ba05-44ec-47db-8cb4-fbbfff16432c.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,YES,NO,False
330,1228891,dae6ebbe-48d4-47b1-a40d-b8146a1b588a.png,0,Did the student correctly state the answer of 3/21?,NO WORK VISIBLE,NO,False
330,1228891,dae6ebbe-48d4-47b1-a40d-b8146a1b588a.png,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,NO WORK VISIBLE,NO,False
331,1228891,e0d53b46-f047-4d2a-984e-4db4d458d78f.jpeg,0,Did the student correctly state the answer of 3/21?,NO,YES,False
331,1228891,e0d53b46-f047-4d2a-984e-4db4d458d78f.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,NO,YES,False
332,1228891,e0dedc98-144f-4966-9ba7-ed694dae15a5.jpeg,0,Did the student correctly state the answer of 3/21?,NO,NO,True
332,1228891,e0dedc98-144f-4966-9ba7-ed694dae15a5.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,YES,NO,False
333,1228891,e2f2737b-3528-412a-89c8-a5996cfd58da.jpeg,0,Did the student correctly state the answer of 3/21?,NO,NO,True
333,1228891,e2f2737b-3528-412a-89c8-a5996cfd58da.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,YES,YES,True
334,1228891,f3e8f285-8dd5-4081-bedc-29b9758aa743.jpeg,0,Did the student correctly state the answer of 3/21?,YES,YES,True
334,1228891,f3e8f285-8dd5-4081-bedc-29b9758aa743.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,NO,NO,True
335,1228891,f7174a02-a115-4328-a86a-819657f71cfe.jpeg,0,Did the student correctly state the answer of 3/21?,NO,NO,True
335,1228891,f7174a02-a115-4328-a86a-819657f71cfe.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,YES,YES,True
336,1228891,fb8c3c47-10e9-4f53-9240-af628856b71c.jpeg,0,Did the student correctly state the answer of 3/21?,NO,NO,True
336,1228891,fb8c3c47-10e9-4f53-9240-af628856b71c.jpeg,1,Does the student's model match the number sentence 1/3 times 3/7 = 3/21?,YES,NO,False
337,1228910,11417b6a-468b-4c8c-bec1-a388b81364bc.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",NO,NO,True
337,1228910,11417b6a-468b-4c8c-bec1-a388b81364bc.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
337,1228910,11417b6a-468b-4c8c-bec1-a388b81364bc.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,NO,NO,True
337,1228910,11417b6a-468b-4c8c-bec1-a388b81364bc.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
337,1228910,11417b6a-468b-4c8c-bec1-a388b81364bc.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
337,1228910,11417b6a-468b-4c8c-bec1-a388b81364bc.jpeg,5,Did they write a multiplication sentence?,NO,NO,True
338,1228910,1ee1bbce-cb7e-4eeb-97d2-c5ce73b493eb.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",NO,NO,True
338,1228910,1ee1bbce-cb7e-4eeb-97d2-c5ce73b493eb.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
338,1228910,1ee1bbce-cb7e-4eeb-97d2-c5ce73b493eb.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
338,1228910,1ee1bbce-cb7e-4eeb-97d2-c5ce73b493eb.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
338,1228910,1ee1bbce-cb7e-4eeb-97d2-c5ce73b493eb.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
338,1228910,1ee1bbce-cb7e-4eeb-97d2-c5ce73b493eb.jpeg,5,Did they write a multiplication sentence?,NO,NO,True
339,1228910,3ed97c74-f661-47e2-b184-416025e7836a.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",NO,NO,True
339,1228910,3ed97c74-f661-47e2-b184-416025e7836a.jpeg,1,Did they draw a rectangular fraction model?,YES,NO,False
339,1228910,3ed97c74-f661-47e2-b184-416025e7836a.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,NO,NO,True
339,1228910,3ed97c74-f661-47e2-b184-416025e7836a.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
339,1228910,3ed97c74-f661-47e2-b184-416025e7836a.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
339,1228910,3ed97c74-f661-47e2-b184-416025e7836a.jpeg,5,Did they write a multiplication sentence?,NO,NO,True
340,1228910,42564d9f-a4cb-49a1-9aa2-88d7f968495b.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",NO,NO,True
340,1228910,42564d9f-a4cb-49a1-9aa2-88d7f968495b.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
340,1228910,42564d9f-a4cb-49a1-9aa2-88d7f968495b.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
340,1228910,42564d9f-a4cb-49a1-9aa2-88d7f968495b.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
340,1228910,42564d9f-a4cb-49a1-9aa2-88d7f968495b.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
340,1228910,42564d9f-a4cb-49a1-9aa2-88d7f968495b.jpeg,5,Did they write a multiplication sentence?,NO,NO,True
341,1228910,5cf1edad-1788-456e-a635-d15fbcdcadc5.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",NO,NO,True
341,1228910,5cf1edad-1788-456e-a635-d15fbcdcadc5.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
341,1228910,5cf1edad-1788-456e-a635-d15fbcdcadc5.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
341,1228910,5cf1edad-1788-456e-a635-d15fbcdcadc5.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,YES,False
341,1228910,5cf1edad-1788-456e-a635-d15fbcdcadc5.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
341,1228910,5cf1edad-1788-456e-a635-d15fbcdcadc5.jpeg,5,Did they write a multiplication sentence?,YES,NO,False
342,1228910,b67679de-6431-46c5-9380-5f5fc79df859.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",YES,YES,True
342,1228910,b67679de-6431-46c5-9380-5f5fc79df859.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
342,1228910,b67679de-6431-46c5-9380-5f5fc79df859.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
342,1228910,b67679de-6431-46c5-9380-5f5fc79df859.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
342,1228910,b67679de-6431-46c5-9380-5f5fc79df859.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,YES,False
342,1228910,b67679de-6431-46c5-9380-5f5fc79df859.jpeg,5,Did they write a multiplication sentence?,YES,YES,True
343,1228910,be60d7cf-342f-4c3c-a6b4-b0c968c09c5f.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",YES,NO,False
343,1228910,be60d7cf-342f-4c3c-a6b4-b0c968c09c5f.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
343,1228910,be60d7cf-342f-4c3c-a6b4-b0c968c09c5f.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
343,1228910,be60d7cf-342f-4c3c-a6b4-b0c968c09c5f.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,YES,False
343,1228910,be60d7cf-342f-4c3c-a6b4-b0c968c09c5f.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,YES,False
343,1228910,be60d7cf-342f-4c3c-a6b4-b0c968c09c5f.jpeg,5,Did they write a multiplication sentence?,NO,NO,True
344,1228910,daec0d73-946b-48ad-b4c8-ff29015ffe70.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",YES,YES,True
344,1228910,daec0d73-946b-48ad-b4c8-ff29015ffe70.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
344,1228910,daec0d73-946b-48ad-b4c8-ff29015ffe70.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
344,1228910,daec0d73-946b-48ad-b4c8-ff29015ffe70.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
344,1228910,daec0d73-946b-48ad-b4c8-ff29015ffe70.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
344,1228910,daec0d73-946b-48ad-b4c8-ff29015ffe70.jpeg,5,Did they write a multiplication sentence?,YES,YES,True
345,1228910,dd3836f0-cecb-4a31-90b5-62a44cd054dc.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",YES,YES,True
345,1228910,dd3836f0-cecb-4a31-90b5-62a44cd054dc.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
345,1228910,dd3836f0-cecb-4a31-90b5-62a44cd054dc.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
345,1228910,dd3836f0-cecb-4a31-90b5-62a44cd054dc.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
345,1228910,dd3836f0-cecb-4a31-90b5-62a44cd054dc.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
345,1228910,dd3836f0-cecb-4a31-90b5-62a44cd054dc.jpeg,5,Did they write a multiplication sentence?,YES,NO,False
346,1228910,df9baea9-8710-4db3-bdb7-0ca8cec268f5.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",YES,YES,True
346,1228910,df9baea9-8710-4db3-bdb7-0ca8cec268f5.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
346,1228910,df9baea9-8710-4db3-bdb7-0ca8cec268f5.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,NO,NO,True
346,1228910,df9baea9-8710-4db3-bdb7-0ca8cec268f5.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
346,1228910,df9baea9-8710-4db3-bdb7-0ca8cec268f5.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
346,1228910,df9baea9-8710-4db3-bdb7-0ca8cec268f5.jpeg,5,Did they write a multiplication sentence?,YES,YES,True
347,1228910,e34c8b99-04fa-464a-8d5c-365d94dfab8a.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",YES,YES,True
347,1228910,e34c8b99-04fa-464a-8d5c-365d94dfab8a.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
347,1228910,e34c8b99-04fa-464a-8d5c-365d94dfab8a.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
347,1228910,e34c8b99-04fa-464a-8d5c-365d94dfab8a.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
347,1228910,e34c8b99-04fa-464a-8d5c-365d94dfab8a.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
347,1228910,e34c8b99-04fa-464a-8d5c-365d94dfab8a.jpeg,5,Did they write a multiplication sentence?,YES,YES,True
348,1228910,edaf68a3-a81c-4a82-b3a5-04f889735a1d.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",YES,YES,True
348,1228910,edaf68a3-a81c-4a82-b3a5-04f889735a1d.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
348,1228910,edaf68a3-a81c-4a82-b3a5-04f889735a1d.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,NO,YES,False
348,1228910,edaf68a3-a81c-4a82-b3a5-04f889735a1d.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,YES,False
348,1228910,edaf68a3-a81c-4a82-b3a5-04f889735a1d.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
348,1228910,edaf68a3-a81c-4a82-b3a5-04f889735a1d.jpeg,5,Did they write a multiplication sentence?,NO,NO,True
349,1228910,ffa27498-336f-43d1-b598-be01d8371310.jpeg,0,"Did the student correctly find a product of 6/15, or equivalent?",YES,YES,True
349,1228910,ffa27498-336f-43d1-b598-be01d8371310.jpeg,1,Did they draw a rectangular fraction model?,YES,YES,True
349,1228910,ffa27498-336f-43d1-b598-be01d8371310.jpeg,2,Did they group 3 out of the 5 sections to show 3/5?,YES,YES,True
349,1228910,ffa27498-336f-43d1-b598-be01d8371310.jpeg,3,Did they label 2 out of the 3 shaded sections as 2/5?,NO,NO,True
349,1228910,ffa27498-336f-43d1-b598-be01d8371310.jpeg,4,Did they label each section of the fraction model with 1/5?,NO,NO,True
349,1228910,ffa27498-336f-43d1-b598-be01d8371310.jpeg,5,Did they write a multiplication sentence?,NO,NO,True
363,1287671,061b5696-1fb4-493a-8bbf-20265ee2e6c1.jpeg,0,Did the student correctly represent that the value of each digit increases by two place values?,YES,YES,True
363,1287671,061b5696-1fb4-493a-8bbf-20265ee2e6c1.jpeg,1,Did the student correctly state that the product was 345.2?,YES,YES,True
364,1287671,13a25894-8c1d-4e7e-9f5f-2a937dbfebce.jpeg,0,Did the student correctly represent that the value of each digit increases by two place values?,YES,YES,True
364,1287671,13a25894-8c1d-4e7e-9f5f-2a937dbfebce.jpeg,1,Did the student correctly state that the product was 345.2?,YES,YES,True
365,1287671,275f3f7a-c03b-445c-99f4-c072e4700574.jpeg,0,Did the student correctly represent that the value of each digit increases by two place values?,NO,NO,True
365,1287671,275f3f7a-c03b-445c-99f4-c072e4700574.jpeg,1,Did the student correctly state that the product was 345.2?,YES,YES,True
366,1287671,33a04e50-e993-4807-ac2e-1198343b7783.jpeg,0,Did the student correctly represent that the value of each digit increases by two place values?,YES,NO,False
366,1287671,33a04e50-e993-4807-ac2e-1198343b7783.jpeg,1,Did the student correctly state that the product was 345.2?,YES,NO,False
367,1287671,35a5a317-578c-4779-8fee-df3a12c5c5d3.jpeg,0,Did the student correctly represent that the value of each digit increases by two place values?,YES,NO,False
